,Unnamed: 0,location_name,address,lat,lng
247,247,Gilbert Civic Center,"75 E. Civic Center Drive, Gilbert, AZ 85296",33.3303454,-111.7886783
248,248,Gilbert Elementary School,"175 West Elliot Road, Gilbert, AZ 85233",33.3493473,-111.7923916
249,249,Kyrene del Norte School,"1331 East Redfield Road, Tempe, AZ 85283",33.3579716,-111.9168505
250,250,Pomeroy School,"1507 West Shawnee Drive, Chandler, AZ 85224",33.3435204,-111.8681304
251,251,Arizona State University - Cox Communications,"1550 W Deervalley Road, Phoenix, AZ 85027",33.6844868,-112.093653
252,252,Community Services Building,"200 East Curry Road, Building #130, Tempe, AZ 85284",33.4403952,-111.9408844
253,253,Jordan School,"3220 North Carriage Lane, Chandler, AZ 85224",33.3518817,-111.8813798
254,254,Arizona State University - Gateway Elementary School,"1100 North 35th Street, Phoenix, AZ 85008",33.4613991,-112.0069859
255,255,Dine College,"P.O. Box 407; 1 Circle Drive, Tsaile, AZ 86556",36.2937735,-109.2163563
256,256,Augustus Shaw Elementary School,"123 N. 13th Street, Phoenix, AZ 85034",33.4493478,-112.0532261
257,257,Keller Elementary School,"1445 E. Hilton Av, Mesa, AZ 85204",33.3870372,-111.7988454
258,258,Herrera School,"1305 South 11th Street, Phoenix, AZ 85034",33.4358579,-112.0586023
259,259,Kyrene Aprende Middle School,"777 N. Desert Breeze Blvd., Chandler, AZ 85226",33.3156917,-111.918836
260,260,Cochise College - Downtown Center,"2600 East Wilcox Drive, Sierra Vista, AZ 85635",31.5515309,-110.2714933
261,261,Arizona State University,"500 North 3rd Street, Phoenix, AZ 85004-0698",33.4537256,-112.0705976
262,262,Yavapai College - Prescott Main Campus,"1100 E. Sheldon Street, Prescott, AZ 86301",34.5481087,-112.4559316
263,263,Yavapai College - Prescott Valley Campus,"6955 Panther Path, Prescott Valley, AZ 86314",34.5977995,-112.34337
264,264,Pima Community College - Northwest Campus,"7600 N. Shannon Rd., Tucson, AZ 85709-7330",32.3435138,-111.0272379
265,265,Red Mountain Campus (Mesa CC),"7110 E. McKellips Road, Mesa, AZ 85215",33.4548197,-111.6762174
266,266,Washington Center,"1800 I Street NW, Washington, DC 20006",38.9014921,-77.0415532
267,267,Thunderbird School of Global Management,"400 East Van Buren, Phoenix, AZ 85004",33.4517623,-112.0686424
268,268,Echo Mountain Intermediate School,"1811 E. Michigan Avenue, Phoenix, AZ 85022",33.6510919,-112.0436607
269,269,Pima Community College - West Campus,"2202 West Anklam Road, Tucson, AZ 85709-0001",32.2275798,-111.0165142
270,270,ASU@Northeastern Arizona,"1001 W Deuce of Clubs, Show Low, AZ 85901",34.2447938,-110.0529457
271,271,California College at ASU,"515 South Flower Street, 18th Floor, Los Angeles, CA 90071",34.0515858,-118.2568144
272,272,The McCain Institute of International Leadership,"740 15th Street NW, Ste. 900, Washington, DC 20005",38.89992,-77.03399259999999
273,273,ASU at Mesa City Center,"50 Centennial Way, Mesa, AZ 85201",33.4152804,-111.8288803
274,274,ASU at Los Angeles,"146 W. 11th Street, Los Angeles, CA 90015",34.039834,-118.2594253
275,275,Arizona Western College,"P.O. Box 929, Yuma, AZ 85366",32.687169,-114.6246981
276,276,Arizona Western Collage at Entrepreneurial Center,"1351 S. Redondo Center Drive, Yuma, AZ 85365",32.7029701,-114.6112405
277,277,Arizona Western Collage at San Luis Learning Center,"1340 N 8th Avenue, San Luis, AZ 85349",32.501697,-114.7605778
278,278,Arizona Western College at Somerton Center,"1011 N. Somerton Avenue, Somerton, AZ 85350",32.6043331,-114.7110915
279,279,Arizona Western College at La Paz Learning Center,"601 W. 11th Street, Parker, AZ 85344",34.1507864,-114.2849266
280,280,La Paz Learning Center,"1109 S. Geronimo Avenue, Parker, AZ 85344",34.1504874,-114.2848347
281,281,Massage Therapy Center,"2451 South Avenue A, Suite E101, Yuma, AZ 85364",32.68274299999999,-114.6320943
282,282,San Luis Technology Institute,"1135 N. Main Street, San Luis, AZ 85349",32.4990562,-114.7855313
283,283,AWC LETA Facility,"1280 W Desert Hills Drive, Yuma, AZ 85364",32.6638712,-114.6353406
284,284,Yuma Catholic High School,"2100 West 28th Street, Yuma, AZ 85364",32.676736,-114.6446199
285,285,Aztec High School,"2440 West 28th Street, Yuma, AZ 85364",32.6776545,-114.6493517
286,286,Wellton Learning Center,"28851 County 12th Street, Wellton, AZ 85356",32.6485592,-114.1430529
287,287,Vista High School,"3150 South Avenue A, Yuma, AZ 85364",32.6701667,-114.6338108
288,288,Yuma Fire Station No. 5,"6490 East 26th Street, Yuma, AZ 85365",32.6815013,-114.5222686
289,289,Quartzsite Learning Center,"695 North Kofa Avenue, Quartzsite, AZ 85346",33.6770437,-114.2338023
290,290,Quartzsite Fire Station,"70 Tyson Street, Quartzsite, AZ 85346",33.6898706,-114.2159697
291,291,Arizona State Prison Complex,"7125 East Cesar Chavez Blvd, Yuma, AZ 85365",32.4942027,-114.7805918
292,292,STEDY,"899 East Plaza Circle, Yuma, AZ 85365",32.7044037,-114.6112173
293,293,M.C.A.S. Education Center,"Building 850, Yuma, AZ 85365",,
294,294,La Paz County Sheriff's Office,"1109 W. Arizona Ave., Parker, AZ 85344",34.145433,-114.2902618
295,295,Yuma County Sheriff's Office,"141 S. 3rd Ave., Yuma, AZ 85365",32.7243355,-114.6228802
296,296,University of Arizona,"1401 E University, Tucson, AZ 85721-0066",32.2327247,-110.9508944
297,297,University of Arizona - University of Arizona South,"1140 N. Colombo Ave., Sierra Vista, AZ 85635",31.56676,-110.2456479
298,298,UA College of Medicine - Phoenix and Partnership with ASU,"550 E. Van Buren Street, Phoenix, AZ 85004",33.4516342,-112.0668689
299,299,University of Arizona - Douglas,"4190 W Highway 80, Douglas, AZ 85607-6190",31.3660232,-109.690304
300,300,University of Arizona at Eller MBA,"16425 N. Pima Road, Suite 370, Scottsdale, AZ 85620",33.6350877,-111.8889972
301,301,"University of Arizona at Pima Community College, East","8181 E. Irvington Road, Tucson, AZ 85709",32.1653428,-110.8170975
302,302,University of Arizona - Downtown,"Roy Place Building, 4460 North Stone Avenue, Tucson, AZ 85701",32.291433,-110.9700713
303,303,University of Arizona - Pima Desert Vista,"5901 South Calle Santa Cruz, Tucson, AZ 85709-6000",32.1454129,-110.9896468
304,304,University of Arizona - Pima Downtown,"1255 N. Stone Avenue, Tucson, AZ 85709-3000",32.2372917,-110.9726446
305,305,University of Arizona - Pima West,"2202 West Anklam Road, Tucson, AZ 85709-0001",32.2275798,-111.0165142
306,306,University of Arizona - Science and Technology Park,"9040 S. Rita Road, Tucson, AZ 85747",32.0920463,-110.8089123
307,307,University of Arizona - Santa Cruz,"455 N. Arroyo Blvd. Suite 25, Nogales, AZ 85621",31.3406439,-110.9398548
308,308,University of Arizona at Chandler Downtown,"125 E. Commonwealth Ave., Chandler, AZ 85225",33.3030155,-111.8394849
309,309,University of Arizona at Paradise Valley Community College,"18401 N. 32nd Street, Phoenix, AZ 85302",33.6513707,-112.010982
310,310,University of Arizona at Vail Unified School District,"12775 E. Mary Ann Cleveland Way, Vail, AZ 85641",32.0573914,-110.7220245
311,311,University of Arizona - Nogales,"2021 N. Grand Ave., Nogales, AZ 85621",31.3685131,-110.9324134
312,312,University of Arizona College of Medicine,"1501 North Campbell, Tucson, AZ 85724-5002",32.2410854,-110.946286
313,313,"UA ? Flowing Wells, Flowing Wells High School","3725 N Flowing Wells Road, Tucson, AZ 85705",32.2743933,-110.9961164
314,314,Central Arizona College,"8470 North Overfield Road, Coolidge, AZ 85128",32.9574297,-111.6521054
315,315,San Luis Technology Institute,"1135 N. Main Street, San Luis, AZ 85349",32.4990562,-114.7855313
316,316,Oro Valley-Hanley,"1580 E. Hanley Blvd., Oro Valley, AZ 85737",32.4028888,-110.9490802
317,317,Oro Valley-Stallard,"10900 E. Stallard Place, Oro Valley, AZ 85737",32.40397,-110.947653
318,318,"University of Arizona-Sunnyside, Los Ninos Elementary School","5445 S. Alvernon Way, Tucson, AZ 85706",32.1531951,-110.9081927
319,319,Southwest University of Visual Arts,"20 E Congress St., Tucson, AZ 85701",32.221644,-110.970792
320,320,The Art Center Design College - Albuquerque,"5000 Marble NE, Albuquerque, NM 87110",35.0887058,-106.5892536
321,321,Previous Main Campus,"2525 North Country Club Road, Tucson, AZ 85716",32.2528838,-110.9272392
322,322,Brillare Hairdressing Academy - Scottsdale,"15147 North Scottsdale Road, Building H, Suite 300, Scottsdale, AZ 85254",33.6237681,-111.9240234
323,323,Brillare Hairdressing Academy - Phoenix,"15210 S. 50TH STREET SUITE 150, PHOENIX, AZ 85044",33.3079588,-111.9766438
324,324,Central Arizona College,"8470 N Overfield Rd, Coolidge, AZ 85228-9778",32.9574297,-111.6521054
325,325,Central Arizona College - Aravaipa Campus,"80440 E Aravaipa Road, Winkelman, AZ 85292",32.8487789,-110.7030824
326,326,Central Arizona College - Superstition Mountain Campus,"273 Old West Highway, Apache Junction, AZ 85219-5231",33.4099216,-111.5426846
327,327,Central Arizona College - Florence Center (ASPC),"800 E. Butte, Building 100, Florence, AZ 85232",33.0315958,-111.3749323
328,328,Central Arizona College at Corporate Center,"540 N. Camino Mercado, Suite 1, Casa Grande, AZ 85222",32.8775366,-111.6885236
329,329,Central Arizona College at Maricopa Center,"20800 N. John Wayne Parkway, Maricopa, AZ 85239",33.0684066,-112.0474041
330,330,Central Arizona College - Maricopa,"17945 N. Regent Drive, Maricopa, AZ 85138",33.0428494,-112.0048668
331,331,Central Arizona College at San Tan Campus,"3736 E. Bella Vista Road, San Tan Valley, AZ 85143",33.1655127,-111.5244178
332,332,Central Arizona College ? San Tan Center,"2474 E. Hunt Highway, Suite 100, San Tan Valley, AZ 85143",33.1381542,-111.5403557
333,333,Charles of Italy Beauty College,"1987 McCulloch Blvd, Suite 205, Lake Havasu City, AZ 86403",34.4774971,-114.3325182
334,334,Charles of Italy Beauty College,"2135 South Highway 95, Suite 191, Bullhead City, AZ 86440",44.75109630000001,-116.4329403
335,335,Cortiva Institute - Tucson,"6390 East Broadway Boulevard, Tucson, AZ 85710",32.2189492,-110.8567355
336,336,DeVoe College of Beauty,"750 Bartow Dr, Sierra Vista, AZ 85635-1832",31.5533351,-110.2920413
337,337,Avalon Institute,"2111 S Alma School Rd Ste 21, Mesa, AZ 85210",33.3762757,-111.8585968
338,338,Avalon School of Cosmetology,"410 East Bell Road, Phoenix, AZ 85022",33.6416934,-112.0685711
339,339,Eastern Arizona College,"615 N. Stadium Ave., Thatcher, AZ 85552-0769",32.8463004,-109.7620276
340,340,Eastern Arizona College - Gila Pueblo Campus,"8274 Six Shooter Canyon Rd., Globe, AZ 85502-2656",33.365777,-110.7669212
341,341,Eastern Arizona College - Payson Campus,"201 N. Mud Springs Rd., Payson, AZ 85547-0359",34.2439557,-111.3085563
342,342,Eastern Arizona College at Morenci,"538 Stadium Drive, Morenci, AZ 85540",33.0407852,-109.3235712
343,343,Eastern Arizona College at Eastern Arizona Academy of Cosmetology,"1926 West Thatcher Boulevard, Safford, AZ 85546",32.835973,-109.732249
344,344,Eastern Arizona College at Swift Trail Correctional Institute,"1529 W. Highway 366, Safford, AZ 85546",32.7171759,-109.7269737
345,345,Eastern Arizona College at San Carlos,"Corner of Tonto and Mesa Drives, San Carlos, AZ 85550",33.354278,-110.460603
346,346,Eastern Arizona College at Arizona Dept. of Corrections of Safford-Fort Grant,"15500 S. Fort Grant Road, Safford, AZ 85643",32.6229547,-109.9442705
347,347,Eastern Arizona College at Arizona Dept. of Corrections of Safford-Graham/Tonto,"896 S. Cook Road, Safford, AZ 85546",32.830916,-109.565446
348,348,Northern Arizona Vocational Institute of Technology (NAVIT),"951  W. Snowflake Blvd., Snowflake, AZ 85937",34.5131214,-110.0953973
349,349,Thatcher High School,"601 N. 3rd Ave, Thatcher, AZ 85552",32.8431873,-109.7537728
350,350,Pleasant Valley Fire District,"47529 AZ-288, Young, AZ 85554",34.1011884,-110.9548781
351,351,Arizona Department of Corrections-Globe,"1000 Fairgrounds Rd., Globe, AZ 85501",33.4166217,-110.7110738
352,352,Gila County Maintenance Yard-Payson,"5318 E. Hwy 260, Payson, AZ 85541",34.2646903,-111.2399139
353,353,Miami Regional Training Center,"4053 E. Highway 60/70, Miami, AZ 85539",33.410569,-110.846665
354,354,Eastern Arizona Academy of Cosmetology (EAAC),"1550 Thatcher Blvd., Safford, AZ 85546",32.8353743,-109.7267537
355,355,Globe High School,"437 W. High Street, Globe, AZ 85501",33.3935641,-110.7811539
356,356,Payson High School,"301 South McLane, Payson, AZ 85541",34.2371266,-111.3326315
357,357,Blue Ridge HIgh School NAVIT,"1200 W. White Mountain Blvd., Lakeside, AZ 85929",34.1495658,-109.9683874
358,358,Show Low High School NAVIT,"1201 N. Cougar Ln., Show Low, AZ 85901",34.2602253,-110.0489169
359,359,Mogollon High School NAVIT,"3450 Mustang, Heber, AZ 85928",34.43517,-110.5859413
360,360,Saint John's High School NAVIT,"360 Redskin Dr., St. John's, AZ 85936",34.5017927,-109.3885919
361,361,Payson Fire Department Station 11,"400 West Main Street, Payson, AZ 85541",34.2315044,-111.3311261
362,362,Miami High School,"4739 S. Ragus Road, Miami, AZ 85539",33.4111403,-110.8339317
363,363,Duncan High School,"108 Stadium Street, Duncan, AZ 85534",32.7246845,-109.1102005
364,364,"Advanced Air Systems, LLC.","2250 Highway 70, Thatcher, AZ 85552",32.8402438,-109.7373566
365,365,The School of Architecture,"Taliesin West, 12621 N. Frank Lloyd Wright Boulevard, Scottsdale, AZ 85261",33.6063815,-111.8451844
366,366,Arcosanti,"13555 S. Cross L Rd., Mayer, AZ 86333",34.3427354,-112.100383
367,367,Maricopa Community Colleges - Glendale Community College,"6000 W Olive Ave, Glendale, AZ 85302",33.5694333,-112.1908271
368,368,Maricopa Community Colleges-Glendale Community College at Tractor Trailer Driving,"6002 W. Sherman St., Phoenix, AZ 85043-3535",33.441676,-112.1891287
369,369,Maricopa Community Colleges-Glendale Community College at Communiversity@Surprise,"15950 West Civic Center Plaza, Surprise, AZ 85374",33.6288291,-112.3681442
370,370,Maricopa Community Colleges at Glendale Regional Public Safety Training Center,"11550 W. Glendale Ave., Glendale, AZ 85307",33.5378901,-112.3089091
371,371,Maricopa Community Colleges at Arizona Law Enforcement Academy,"10001 S. 15th Ave, Phoenix, AZ 85041",33.3559319,-112.0917469
372,372,Maricopa Community Colleges at Buckeye Fire Department,"115 S. 7th St., Buckeye, AZ 85326",33.3703302,-112.582523
373,373,Discover Financial Services,"2402 W. Beardsley Road, Phoenix, AZ 85027",33.6714914,-112.110378
374,374,Apollo High School,"8045 N. 47th Avenue, Glendale, AZ 85302",33.5546546,-112.1592572
375,375,Barry Goldwater High School,"2820 W. Rose Garden Lane, Phoenix, AZ 85027",33.6785924,-112.1206661
376,376,Cactus High School,"6330 W. Greenway Road, Glendale, AZ 85306",33.6270094,-112.1958351
377,377,Centennial High School,"14388 N. 79th Avenue, Peoria, AZ 85381",33.6158545,-112.2316954
378,378,Ironwood High School,"16051 W. Sweetwater Avenue, Glendale, AZ 85304",33.60282350000001,-112.2329428
379,379,Liberty High School,"9621 W. Speckled Gecko Drive, Peoria, AZ 85383",33.6862075,-112.2658785
380,380,Moon Valley High School,"3625 W. Cactus Rd., Phoenix, AZ 85029",33.59452600000001,-112.13677
381,381,Peoria High School,"11200 N. 83rd Ave., Peoria, AZ 85345",33.5873973,-112.2394263
382,382,Raymond S. Kellis High School,"8990 W. Orangewood Avenue, Glendale, AZ 85305",33.5465627,-112.2541427
383,383,Shadow Ridge High School,"10909 N. Perryville Road, Surprise, AZ 85388",33.5846863,-112.4590878
384,384,Sunnyslope High School,"35 W. Dunlap Avenue, Phoenix, AZ 85020",33.5658804,-112.0762108
385,385,Sunrise Mountain High School,"21200 N. 83rd Ave., Peoria, AZ 85382",33.6768155,-112.2404508
386,386,Thunderbird High School,"1750 W. Thunderbrid Road, Phoenix, AZ 85023",33.6131258,-112.0975653
387,387,Washington High School,"2217 W. Glendale Avenue, Phoenix, AZ 85021",33.5368064,-112.1060723
388,388,Greenway High School,"3930 W. Greenway Road, Phoenix, AZ 85053",33.6273633,-112.1444944
389,389,West-MEC Northwest Campus,"13201 W. Grand Avenue, Surprise, AZ 85374",33.633283,-112.3444411
390,390,Grand Canyon University,"3300 W Camelback Rd, Phoenix, AZ 85017",33.5131895,-112.1298877
391,391,Grand Canyon University at Presbyterian Healthcare Services (PHS) Northside,"5901 Harper Drive Northeast, Albuquerque, NM 87109",35.1539949,-106.5850177
392,392,Grand Canyon University at Avondale Fire Department,"1825 N 107th Ave, Avondale, AZ 85323",33.4672984,-112.2902347
393,393,Grand Canyon University at Estrella Mountain Community College,"3000 N. Dysart Road, Avondale, AZ 85392",33.4804594,-112.3434611
394,394,Grand Canyon University at Casa Grande Medical Center,"1800 E. Florence Blvd, Casa Grande, AZ 85222",32.8814007,-111.7097636
395,395,Grand Canyon University at Chandler Regional Medical Center,"475 S. Dobson Rd, Chandler, AZ 85224",33.2973741,-111.8746283
396,396,Grand Canyon University at Banner Gateway Medical Center,"1900 N. Higley Road, Gilbert, AZ 85234",33.3841192,-111.7226103
